State,County,Tract,BLKGRP,Geography,Pop_Total,NH_White,NH_Black,NH_AmInd_A,NH_Asian,NH_Native_,NH_Some_Ot,NH_Two_Mor,Hispanic,Households,Housing_Un,Occupied,Vacant,MHI_ACS,Count_Affe,Children_U,SeniorCiti,Count_Af_1,Shape_Leng,Shape_Area
48,201,350601,2,"Block Group 2, Census Tract 3506.01, Harris County, Texas",2524.0,1502.0,221.0,0.0,347.0,0.0,0.0,0.0,454.0,777.0,777.0,777.0,0.0,99250.0,0,103.0,252.0,0,14158.380868,12075002.7955
48,201,350602,1,"Block Group 1, Census Tract 3506.02, Harris County, Texas",2631.0,2145.0,0.0,0.0,132.0,0.0,0.0,105.0,249.0,1023.0,1023.0,1023.0,0.0,52449.0,0,262.0,222.0,0,13595.1815223,10538774.303
48,201,350602,2,"Block Group 2, Census Tract 3506.02, Harris County, Texas",2243.0,1333.0,18.0,0.0,270.0,0.0,0.0,57.0,565.0,739.0,739.0,739.0,0.0,97078.0,0,175.0,213.0,0,16785.0731643,9381760.74901
48,201,350602,3,"Block Group 3, Census Tract 3506.02, Harris County, Texas",4238.0,1584.0,970.0,0.0,556.0,0.0,0.0,314.0,814.0,1201.0,1218.0,1201.0,17.0,125573.0,0,377.0,212.0,0,17050.7637947,14544929.1442
48,201,350700,1,"Block Group 1, Census Tract 3507, Harris County, Texas",1501.0,967.0,54.0,4.0,4.0,0.0,0.0,45.0,427.0,544.0,561.0,544.0,17.0,73700.0,0,118.0,237.0,0,16250.4381378,10035853.3363
48,201,350700,2,"Block Group 2, Census Tract 3507, Harris County, Texas",869.0,637.0,186.0,0.0,4.0,0.0,0.0,0.0,42.0,278.0,296.0,278.0,18.0,94167.0,0,58.0,191.0,0,16535.0857076,5798525.52071
48,201,350801,1,"Block Group 1, Census Tract 3508.01, Harris County, Texas",1999.0,1094.0,179.0,0.0,74.0,0.0,0.0,46.0,606.0,770.0,1088.0,770.0,318.0,46467.0,0,115.0,231.0,0,12311.0486415,7214296.09836
48,201,350801,2,"Block Group 2, Census Tract 3508.01, Harris County, Texas",1850.0,1465.0,0.0,0.0,38.0,0.0,0.0,10.0,337.0,537.0,587.0,537.0,50.0,74464.0,0,70.0,212.0,0,9313.55201063,5251352.72256
48,201,350801,3,"Block Group 3, Census Tract 3508.01, Harris County, Texas",1111.0,670.0,112.0,0.0,10.0,0.0,0.0,48.0,271.0,380.0,400.0,380.0,20.0,74474.0,0,16.0,160.0,0,14036.3557359,7901676.64755
48,201,350802,1,"Block Group 1, Census Tract 3508.02, Harris County, Texas",5752.0,3049.0,654.0,0.0,904.0,0.0,0.0,212.0,933.0,2195.0,2269.0,2195.0,74.0,88977.0,0,289.0,402.0,0,68208.5122401,155895993.752
48,201,350802,2,"Block Group 2, Census Tract 3508.02, Harris County, Texas",2131.0,1063.0,111.0,0.0,171.0,0.0,0.0,84.0,702.0,764.0,868.0,764.0,104.0,41964.0,0,240.0,246.0,0,12534.5351931,5456715.71374
48,201,410100,1,"Block Group 1, Census Tract 4101, Harris County, Texas",2661.0,1119.0,922.0,0.0,261.0,0.0,0.0,0.0,359.0,1600.0,1700.0,1600.0,100.0,55698.0,157,83.0,213.0,47,19046.445574,9725210.11301
48,201,410200,1,"Block Group 1, Census Tract 4102, Harris County, Texas",2342.0,1970.0,57.0,0.0,51.0,0.0,0.0,0.0,264.0,1114.0,1198.0,1114.0,84.0,94919.0,31,111.0,62.0,25,7556.22646526,3383552.53018
48,201,410200,2,"Block Group 2, Census Tract 4102, Harris County, Texas",1219.0,1015.0,46.0,0.0,32.0,0.0,0.0,0.0,126.0,692.0,692.0,692.0,0.0,190833.0,48,16.0,96.0,43,10988.9211731,6857533.55927
48,201,410200,3,"Block Group 3, Census Tract 4102, Harris County, Texas",1735.0,1039.0,108.0,0.0,180.0,0.0,0.0,0.0,408.0,838.0,1078.0,838.0,240.0,100598.0,54,77.0,87.0,49,7726.30968424,3713611.58474
48,201,410300,1,"Block Group 1, Census Tract 4103, Harris County, Texas",172.0,123.0,35.0,0.0,0.0,0.0,0.0,0.0,14.0,24.0,24.0,24.0,0.0,0.0,5,0.0,91.0,2,9259.24794819,3157738.31451
48,201,410300,2,"Block Group 2, Census Tract 4103, Harris County, Texas",781.0,474.0,22.0,0.0,108.0,0.0,0.0,7.0,170.0,467.0,533.0,467.0,66.0,126723.0,349,15.0,136.0,349,8632.47657238,4252176.32747
48,201,410300,3,"Block Group 3, Census Tract 4103, Harris County, Texas",1543.0,1149.0,68.0,0.0,169.0,14.0,0.0,9.0,134.0,1000.0,1116.0,1000.0,116.0,56779.0,8,59.0,192.0,6,8192.01290657,3694168.83545
48,201,410401,1,"Block Group 1, Census Tract 4104.01, Harris County, Texas",1811.0,1187.0,47.0,0.0,55.0,0.0,0.0,16.0,506.0,956.0,984.0,956.0,28.0,86230.0,43,35.0,282.0,38,8372.54055368,4073269.86857
48,201,410401,2,"Block Group 2, Census Tract 4104.01, Harris County, Texas",1137.0,1002.0,31.0,0.0,40.0,0.0,0.0,0.0,64.0,700.0,715.0,700.0,15.0,79265.0,24,56.0,90.0,21,6798.6526121,2742693.98297
48,201,410401,3,"Block Group 3, Census Tract 4104.01, Harris County, Texas",1067.0,764.0,118.0,0.0,43.0,0.0,0.0,0.0,142.0,583.0,712.0,583.0,129.0,163304.0,29,144.0,30.0,24,6619.08636138,2643882.39235
48,201,410402,1,"Block Group 1, Census Tract 4104.02, Harris County, Texas",1080.0,635.0,20.0,0.0,46.0,0.0,0.0,9.0,370.0,539.0,598.0,539.0,59.0,82375.0,31,39.0,85.0,29,10943.3241529,3380259.25747
48,201,410402,2,"Block Group 2, Census Tract 4104.02, Harris County, Texas",1735.0,1228.0,11.0,0.0,166.0,0.0,6.0,28.0,296.0,891.0,946.0,891.0,55.0,108125.0,34,90.0,106.0,30,8381.53376308,4440461.88574
48,201,410500,1,"Block Group 1, Census Tract 4105, Harris County, Texas",1842.0,1511.0,26.0,0.0,11.0,0.0,0.0,0.0,294.0,887.0,1042.0,887.0,155.0,119282.0,78,132.0,59.0,69,10215.4188711,3313630.69138
48,201,410500,2,"Block Group 2, Census Tract 4105, Harris County, Texas",840.0,578.0,0.0,0.0,12.0,0.0,0.0,12.0,238.0,483.0,714.0,483.0,231.0,75563.0,71,64.0,92.0,60,7222.18094486,2587415.32835
48,201,410500,3,"Block Group 3, Census Tract 4105, Harris County, Texas",766.0,479.0,0.0,0.0,148.0,0.0,0.0,0.0,139.0,492.0,533.0,492.0,41.0,70577.0,26,0.0,55.0,20,7720.71189687,2770007.10605
48,201,410500,4,"Block Group 4, Census Tract 4105, Harris County, Texas",937.0,739.0,6.0,6.0,15.0,0.0,0.0,59.0,112.0,545.0,545.0,545.0,0.0,100993.0,48,43.0,80.0,42,8322.01250487,3171274.12804
48,201,410600,1,"Block Group 1, Census Tract 4106, Harris County, Texas",1282.0,1077.0,49.0,0.0,18.0,0.0,0.0,13.0,125.0,918.0,1153.0,918.0,235.0,103218.0,15,0.0,5.0,5,11873.9124592,6807914.48983
48,201,410600,2,"Block Group 2, Census Tract 4106, Harris County, Texas",2203.0,1546.0,328.0,20.0,111.0,0.0,0.0,0.0,198.0,1377.0,1692.0,1377.0,315.0,91229.0,28,60.0,179.0,14,12977.6962689,4072589.43413
48,201,410701,1,"Block Group 1, Census Tract 4107.01, Harris County, Texas",906.0,481.0,105.0,0.0,86.0,0.0,0.0,0.0,234.0,523.0,535.0,523.0,12.0,61332.0,31,0.0,116.0,25,7798.70433023,3921517.08396
48,201,410701,2,"Block Group 2, Census Tract 4107.01, Harris County, Texas",1019.0,782.0,93.0,0.0,83.0,0.0,0.0,49.0,12.0,538.0,575.0,538.0,37.0,43983.0,38,0.0,293.0,35,6375.09684411,2299069.01206
48,201,410701,3,"Block Group 3, Census Tract 4107.01, Harris County, Texas",1529.0,1069.0,138.0,0.0,39.0,0.0,0.0,0.0,283.0,806.0,884.0,806.0,78.0,62500.0,44,73.0,52.0,23,6966.41151655,2134295.75404
48,201,410701,4,"Block Group 4, Census Tract 4107.01, Harris County, Texas",849.0,592.0,14.0,0.0,13.0,0.0,0.0,56.0,174.0,482.0,603.0,482.0,121.0,61703.0,26,0.0,42.0,19,8532.02358216,3298947.32136
48,201,410702,1,"Block Group 1, Census Tract 4107.02, Harris County, Texas",1324.0,956.0,200.0,0.0,57.0,0.0,0.0,22.0,89.0,917.0,1011.0,917.0,94.0,34375.0,125,50.0,120.0,42,12293.8302587,5765908.56276
48,201,410702,2,"Block Group 2, Census Tract 4107.02, Harris County, Texas",1587.0,742.0,175.0,0.0,316.0,0.0,9.0,33.0,312.0,707.0,840.0,707.0,133.0,43720.0,5,65.0,75.0,3,8364.94474642,4023275.83022
48,201,410800,1,"Block Group 1, Census Tract 4108, Harris County, Texas",1129.0,871.0,9.0,0.0,91.0,0.0,0.0,25.0,133.0,655.0,684.0,655.0,29.0,69023.0,18,131.0,88.0,17,7922.4411313,3654693.59714
48,201,410800,2,"Block Group 2, Census Tract 4108, Harris County, Texas",1351.0,1170.0,0.0,0.0,51.0,0.0,0.0,24.0,106.0,914.0,1019.0,914.0,105.0,50735.0,39,16.0,167.0,27,8944.38342845,3960858.94755
48,201,410800,3,"Block Group 3, Census Tract 4108, Harris County, Texas",1183.0,717.0,19.0,0.0,63.0,0.0,0.0,16.0,368.0,581.0,664.0,581.0,83.0,40472.0,29,62.0,52.0,16,7503.51479287,3467070.26928
48,201,410900,1,"Block Group 1, Census Tract 4109, Harris County, Texas",1221.0,849.0,18.0,0.0,42.0,0.0,0.0,15.0,297.0,634.0,714.0,634.0,80.0,53483.0,62,32.0,92.0,52,10455.1746527,3997360.16683
48,201,410900,2,"Block Group 2, Census Tract 4109, Harris County, Texas",695.0,512.0,12.0,0.0,26.0,0.0,0.0,22.0,123.0,519.0,569.0,519.0,50.0,79896.0,5,0.0,85.0,4,5416.61865339,1766278.34437
48,201,410900,3,"Block Group 3, Census Tract 4109, Harris County, Texas",721.0,422.0,0.0,0.0,44.0,0.0,0.0,7.0,248.0,425.0,425.0,425.0,0.0,54922.0,40,14.0,75.0,39,6278.33118167,2315891.20577
48,201,411000,1,"Block Group 1, Census Tract 4110, Harris County, Texas",1493.0,1349.0,49.0,0.0,47.0,0.0,0.0,18.0,30.0,1043.0,1224.0,1043.0,181.0,84414.0,22,25.0,455.0,17,9887.64388097,4863121.41765
48,201,411000,2,"Block Group 2, Census Tract 4110, Harris County, Texas",1742.0,1561.0,4.0,0.0,9.0,0.0,48.0,27.0,93.0,1055.0,1183.0,1055.0,128.0,109145.0,17,76.0,105.0,14,7973.08064202,3659252.37338
48,201,411000,3,"Block Group 3, Census Tract 4110, Harris County, Texas",1620.0,1113.0,86.0,0.0,171.0,0.0,0.0,72.0,178.0,920.0,1048.0,920.0,128.0,81406.0,29,101.0,117.0,27,10694.3018242,7118948.08642
48,201,411100,1,"Block Group 1, Census Tract 4111, Harris County, Texas",1500.0,1271.0,0.0,0.0,125.0,0.0,0.0,0.0,104.0,502.0,515.0,502.0,13.0,0.0,45,48.0,209.0,40,12694.9707827,8467422.79111
48,201,411100,2,"Block Group 2, Census Tract 4111, Harris County, Texas",1245.0,793.0,203.0,0.0,96.0,0.0,0.0,0.0,153.0,685.0,781.0,685.0,96.0,102656.0,24,45.0,310.0,20,6645.36954253,2029141.16651
48,201,411100,3,"Block Group 3, Census Tract 4111, Harris County, Texas",1058.0,781.0,10.0,0.0,163.0,0.0,0.0,7.0,97.0,449.0,449.0,449.0,0.0,95708.0,37,68.0,131.0,37,8357.19991225,3981525.58159
48,201,411200,1,"Block Group 1, Census Tract 4112, Harris County, Texas",1040.0,863.0,6.0,0.0,97.0,0.0,0.0,13.0,61.0,425.0,478.0,425.0,53.0,0.0,92,51.0,194.0,90,42821.2840902,27555505.5441
48,201,411200,2,"Block Group 2, Census Tract 4112, Harris County, Texas",783.0,724.0,0.0,0.0,9.0,0.0,0.0,18.0,32.0,301.0,316.0,301.0,15.0,216964.0,21,0.0,329.0,21,19375.8155085,10023155.2431
48,201,411300,1,"Block Group 1, Census Tract 4113, Harris County, Texas",1598.0,1161.0,0.0,0.0,137.0,0.0,0.0,32.0,268.0,970.0,1113.0,970.0,143.0,84828.0,122,45.0,384.0,111,13838.3871538,9609449.65074
48,201,411300,2,"Block Group 2, Census Tract 4113, Harris County, Texas",999.0,468.0,112.0,0.0,89.0,0.0,0.0,0.0,330.0,684.0,726.0,684.0,42.0,54750.0,7,39.0,13.0,0,8096.42759279,3087747.4208
48,201,411300,3,"Block Group 3, Census Tract 4113, Harris County, Texas",1062.0,785.0,113.0,0.0,96.0,0.0,0.0,0.0,68.0,669.0,819.0,669.0,150.0,71756.0,11,93.0,65.0,3,7375.63586983,2733094.28468
48,201,411400,1,"Block Group 1, Census Tract 4114, Harris County, Texas",1389.0,1180.0,117.0,0.0,7.0,0.0,0.0,55.0,30.0,733.0,840.0,733.0,107.0,127031.0,25,47.0,435.0,23,11597.7214078,7226529.37223
48,201,411400,2,"Block Group 2, Census Tract 4114, Harris County, Texas",668.0,634.0,0.0,0.0,24.0,0.0,0.0,0.0,10.0,228.0,255.0,228.0,27.0,0.0,27,0.0,189.0,25,10250.2010745,6299487.41461
48,201,411400,3,"Block Group 3, Census Tract 4114, Harris County, Texas",748.0,740.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,247.0,286.0,247.0,39.0,0.0,44,85.0,171.0,42,9183.55591112,5099687.81724
48,201,411501,1,"Block Group 1, Census Tract 4115.01, Harris County, Texas",2085.0,1534.0,36.0,0.0,91.0,0.0,15.0,62.0,347.0,1424.0,1666.0,1424.0,242.0,77826.0,26,34.0,332.0,10,13525.1435519,5698875.68677
48,201,411501,2,"Block Group 2, Census Tract 4115.01, Harris County, Texas",2381.0,1569.0,49.0,0.0,348.0,0.0,0.0,0.0,415.0,1428.0,1468.0,1428.0,40.0,135577.0,25,67.0,106.0,21,10109.1041976,6121360.45877
48,201,411501,3,"Block Group 3, Census Tract 4115.01, Harris County, Texas",1298.0,1144.0,0.0,15.0,68.0,0.0,0.0,0.0,71.0,813.0,1190.0,813.0,377.0,86484.0,42,0.0,199.0,38,9767.7123878,4616740.78252
48,201,411502,1,"Block Group 1, Census Tract 4115.02, Harris County, Texas",910.0,649.0,0.0,0.0,249.0,0.0,0.0,0.0,12.0,619.0,778.0,619.0,159.0,140604.0,51,0.0,185.0,39,10154.7680377,5606582.50991
48,201,411502,2,"Block Group 2, Census Tract 4115.02, Harris County, Texas",895.0,663.0,124.0,0.0,52.0,0.0,0.0,0.0,56.0,494.0,645.0,494.0,151.0,101750.0,10,42.0,70.0,4,11427.6225448,5063980.74679
48,201,411502,3,"Block Group 3, Census Tract 4115.02, Harris County, Texas",856.0,410.0,92.0,0.0,0.0,0.0,0.0,0.0,354.0,581.0,682.0,581.0,101.0,52163.0,12,0.0,32.0,5,14284.2748942,5026782.39983
48,201,411502,4,"Block Group 4, Census Tract 4115.02, Harris County, Texas",1172.0,828.0,22.0,0.0,184.0,0.0,0.0,0.0,138.0,757.0,765.0,757.0,8.0,81274.0,9,0.0,69.0,1,9046.63971188,4034795.43513
48,201,411600,1,"Block Group 1, Census Tract 4116, Harris County, Texas",1438.0,1081.0,0.0,0.0,83.0,0.0,0.0,59.0,215.0,584.0,664.0,584.0,80.0,172143.0,25,123.0,379.0,23,12034.2417118,6982464.9834
48,201,411600,2,"Block Group 2, Census Tract 4116, Harris County, Texas",984.0,759.0,8.0,0.0,62.0,0.0,0.0,38.0,117.0,410.0,595.0,410.0,185.0,123487.0,21,49.0,133.0,13,13972.1639977,7714936.99468
48,201,411700,1,"Block Group 1, Census Tract 4117, Harris County, Texas",858.0,518.0,38.0,0.0,48.0,0.0,0.0,11.0,243.0,534.0,639.0,534.0,105.0,44250.0,2,0.0,85.0,2,9971.18968656,4648459.95992
48,201,411700,2,"Block Group 2, Census Tract 4117, Harris County, Texas",1939.0,1096.0,133.0,0.0,233.0,0.0,16.0,78.0,383.0,1213.0,1371.0,1213.0,158.0,68086.0,17,63.0,44.0,2,12631.7151336,8396878.76107
48,201,411800,1,"Block Group 1, Census Tract 4118, Harris County, Texas",837.0,721.0,15.0,0.0,43.0,0.0,0.0,0.0,58.0,712.0,957.0,712.0,245.0,28377.0,12,46.0,491.0,7,9591.26982616,5048546.08071
48,201,411800,2,"Block Group 2, Census Tract 4118, Harris County, Texas",1370.0,855.0,21.0,0.0,196.0,0.0,0.0,38.0,260.0,703.0,703.0,703.0,0.0,93750.0,17,0.0,189.0,8,13437.5577289,4769033.2907
48,201,411800,3,"Block Group 3, Census Tract 4118, Harris County, Texas",1744.0,705.0,509.0,0.0,226.0,0.0,14.0,13.0,277.0,760.0,918.0,760.0,158.0,175200.0,31,98.0,75.0,27,20995.0955637,8370346.5667
48,201,411800,4,"Block Group 4, Census Tract 4118, Harris County, Texas",639.0,427.0,89.0,0.0,111.0,0.0,0.0,0.0,12.0,423.0,445.0,423.0,22.0,53047.0,19,39.0,24.0,16,8984.88020331,4955465.37703
48,201,411900,1,"Block Group 1, Census Tract 4119, Harris County, Texas",940.0,623.0,44.0,0.0,81.0,0.0,0.0,55.0,137.0,457.0,502.0,457.0,45.0,100039.0,25,104.0,36.0,22,7952.12218504,3303811.25757
48,201,411900,2,"Block Group 2, Census Tract 4119, Harris County, Texas",1330.0,1200.0,0.0,0.0,38.0,0.0,0.0,25.0,67.0,604.0,788.0,604.0,184.0,176786.0,38,76.0,198.0,33,11063.7519903,7010595.01534
48,201,411900,3,"Block Group 3, Census Tract 4119, Harris County, Texas",1288.0,1081.0,48.0,0.0,63.0,0.0,0.0,14.0,82.0,768.0,1056.0,768.0,288.0,62348.0,37,0.0,301.0,28,15267.1248855,9034745.38738
48,201,412000,1,"Block Group 1, Census Tract 4120, Harris County, Texas",1486.0,1183.0,0.0,0.0,167.0,0.0,0.0,29.0,107.0,605.0,713.0,605.0,108.0,139135.0,20,100.0,203.0,20,9586.67099295,5245891.98023
48,201,412000,2,"Block Group 2, Census Tract 4120, Harris County, Texas",1096.0,882.0,38.0,0.0,118.0,0.0,0.0,25.0,33.0,478.0,511.0,478.0,33.0,160455.0,43,34.0,133.0,42,11249.4649344,6935001.10728
48,201,412000,3,"Block Group 3, Census Tract 4120, Harris County, Texas",806.0,745.0,0.0,0.0,10.0,0.0,0.0,10.0,41.0,317.0,329.0,317.0,12.0,219844.0,112,39.0,124.0,111,8521.73143065,3913260.17581
48,201,412100,1,"Block Group 1, Census Tract 4121, Harris County, Texas",2703.0,827.0,455.0,0.0,763.0,0.0,31.0,141.0,486.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,6,15555.024358,13095350.0064
48,201,412200,2,"Block Group 2, Census Tract 4122, Harris County, Texas",988.0,888.0,0.0,0.0,44.0,0.0,0.0,0.0,56.0,386.0,460.0,386.0,74.0,236000.0,42,0.0,86.0,41,10236.7521631,4562809.23999
48,201,412200,3,"Block Group 3, Census Tract 4122, Harris County, Texas",1734.0,1110.0,138.0,0.0,384.0,0.0,0.0,36.0,66.0,722.0,795.0,722.0,73.0,114786.0,21,210.0,104.0,19,9663.79107106,5837115.60273
48,201,412200,4,"Block Group 4, Census Tract 4122, Harris County, Texas",2436.0,1547.0,59.0,0.0,559.0,0.0,7.0,7.0,257.0,864.0,1012.0,864.0,148.0,100652.0,43,218.0,271.0,41,11344.7964185,7018968.71288
48,201,412300,1,"Block Group 1, Census Tract 4123, Harris County, Texas",1591.0,1365.0,0.0,0.0,83.0,0.0,0.0,0.0,143.0,656.0,670.0,656.0,14.0,183571.0,0,74.0,291.0,0,9934.58932187,4474165.90722
48,201,412300,2,"Block Group 2, Census Tract 4123, Harris County, Texas",1404.0,1110.0,0.0,0.0,280.0,0.0,0.0,0.0,14.0,516.0,535.0,516.0,19.0,203333.0,0,138.0,250.0,0,9498.19468129,4903987.81505
48,201,412300,3,"Block Group 3, Census Tract 4123, Harris County, Texas",1263.0,1225.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,535.0,535.0,535.0,0.0,145404.0,2,112.0,245.0,0,10740.7828462,6923705.14007
48,201,412300,4,"Block Group 4, Census Tract 4123, Harris County, Texas",1555.0,1397.0,0.0,0.0,39.0,0.0,0.0,16.0,103.0,514.0,570.0,514.0,56.0,185972.0,0,68.0,209.0,0,8876.59250244,4502482.86102
48,201,412300,5,"Block Group 5, Census Tract 4123, Harris County, Texas",1164.0,948.0,0.0,0.0,157.0,0.0,0.0,22.0,37.0,424.0,424.0,424.0,0.0,224048.0,0,95.0,106.0,0,8975.94771568,4818689.63826
48,201,412400,1,"Block Group 1, Census Tract 4124, Harris County, Texas",758.0,671.0,0.0,0.0,58.0,0.0,0.0,16.0,13.0,279.0,319.0,279.0,40.0,226635.0,0,76.0,60.0,0,9825.87143157,3562629.08515
48,201,412400,2,"Block Group 2, Census Tract 4124, Harris County, Texas",1607.0,1302.0,0.0,0.0,196.0,0.0,0.0,14.0,95.0,517.0,529.0,517.0,12.0,0.0,0,172.0,190.0,0,8815.29647725,4772349.70585
48,201,412400,3,"Block Group 3, Census Tract 4124, Harris County, Texas",816.0,544.0,51.0,0.0,50.0,0.0,0.0,13.0,158.0,314.0,407.0,314.0,93.0,184750.0,0,72.0,125.0,0,10423.9266045,4208240.71871
48,201,412400,4,"Block Group 4, Census Tract 4124, Harris County, Texas",1303.0,1125.0,17.0,0.0,39.0,0.0,0.0,108.0,14.0,435.0,451.0,435.0,16.0,191402.0,0,155.0,170.0,0,13174.1884352,5626387.5675
48,201,412500,1,"Block Group 1, Census Tract 4125, Harris County, Texas",891.0,721.0,0.0,0.0,110.0,0.0,2.0,20.0,38.0,272.0,288.0,272.0,16.0,0.0,0,60.0,63.0,0,12412.4184207,3213701.24615
48,201,412500,2,"Block Group 2, Census Tract 4125, Harris County, Texas",871.0,547.0,21.0,0.0,177.0,0.0,0.0,22.0,104.0,353.0,378.0,353.0,25.0,66250.0,0,61.0,125.0,0,11781.1832867,3696863.5458
48,201,412600,1,"Block Group 1, Census Tract 4126, Harris County, Texas",1593.0,1309.0,0.0,0.0,117.0,0.0,0.0,9.0,158.0,475.0,505.0,475.0,30.0,0.0,0,123.0,72.0,0,9312.30502786,5219858.18596
48,201,412600,2,"Block Group 2, Census Tract 4126, Harris County, Texas",1662.0,1399.0,35.0,0.0,168.0,0.0,0.0,31.0,29.0,622.0,651.0,622.0,29.0,172232.0,0,138.0,129.0,0,10360.7690661,4928446.94626
48,201,412600,3,"Block Group 3, Census Tract 4126, Harris County, Texas",794.0,677.0,0.0,0.0,40.0,0.0,0.0,0.0,77.0,273.0,287.0,273.0,14.0,164625.0,0,25.0,91.0,0,8437.19345824,2894009.6152
48,201,412700,1,"Block Group 1, Census Tract 4127, Harris County, Texas",1137.0,818.0,0.0,0.0,179.0,0.0,0.0,0.0,140.0,482.0,508.0,482.0,26.0,106667.0,0,136.0,232.0,0,15089.0570776,9623526.29399
48,201,412700,2,"Block Group 2, Census Tract 4127, Harris County, Texas",2137.0,1407.0,28.0,0.0,346.0,0.0,0.0,18.0,338.0,872.0,936.0,872.0,64.0,119167.0,0,106.0,432.0,0,15764.4713429,12535747.0497
48,201,412800,1,"Block Group 1, Census Tract 4128, Harris County, Texas",2268.0,1462.0,0.0,0.0,523.0,0.0,0.0,49.0,234.0,746.0,772.0,746.0,26.0,163125.0,0,177.0,258.0,0,12983.2466909,9773687.9933
48,201,412800,2,"Block Group 2, Census Tract 4128, Harris County, Texas",1544.0,1116.0,52.0,0.0,133.0,0.0,5.0,10.0,228.0,514.0,522.0,514.0,8.0,180250.0,0,136.0,152.0,0,11146.5099002,5535166.91957
48,201,412800,3,"Block Group 3, Census Tract 4128, Harris County, Texas",1697.0,1226.0,0.0,0.0,307.0,0.0,0.0,84.0,80.0,471.0,516.0,471.0,45.0,167083.0,0,129.0,129.0,0,12874.4814266,6772890.77317
48,201,412900,1,"Block Group 1, Census Tract 4129, Harris County, Texas",1577.0,933.0,138.0,0.0,339.0,0.0,0.0,18.0,149.0,782.0,826.0,782.0,44.0,54515.0,18,115.0,66.0,17,12889.1644692,8986389.16512
48,201,412900,2,"Block Group 2, Census Tract 4129, Harris County, Texas",2022.0,1121.0,128.0,0.0,609.0,0.0,0.0,21.0,143.0,999.0,1126.0,999.0,127.0,44968.0,224,165.0,272.0,160,18016.7981782,9191659.33617
48,201,412900,3,"Block Group 3, Census Tract 4129, Harris County, Texas",975.0,367.0,145.0,0.0,335.0,0.0,0.0,41.0,87.0,407.0,407.0,407.0,0.0,93125.0,291,50.0,310.0,291,8550.37749073,4385408.85553
48,201,413000,1,"Block Group 1, Census Tract 4130, Harris County, Texas",2017.0,1440.0,56.0,0.0,218.0,0.0,0.0,32.0,271.0,598.0,646.0,598.0,48.0,181250.0,394,188.0,190.0,394,17234.1818687,11560770.7024
48,201,322100,2,"Block Group 2, Census Tract 3221, Harris County, Texas",871.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,257.0,274.0,257.0,17.0,0.0,0,53.0,62.0,0,10438.9757339,6158007.52876
48,201,322700,4,"Block Group 4, Census Tract 3227, Harris County, Texas",2432.0,431.0,207.0,0.0,0.0,0.0,0.0,13.0,1781.0,699.0,741.0,699.0,42.0,0.0,0,259.0,238.0,0,10201.0457173,5166521.94194
48,201,331100,1,"Block Group 1, Census Tract 3311, Harris County, Texas",329.0,36.0,265.0,0.0,0.0,0.0,0.0,17.0,11.0,199.0,274.0,199.0,75.0,0.0,82,0.0,80.0,68,8572.02537641,3543436.4518
48,201,333300,3,"Block Group 3, Census Tract 3333, Harris County, Texas",2807.0,117.0,114.0,0.0,32.0,0.0,0.0,30.0,2514.0,710.0,766.0,710.0,56.0,0.0,427,293.0,262.0,425,25564.8927446,25461758.9963
48,201,333800,4,"Block Group 4, Census Tract 3338, Harris County, Texas",1932.0,135.0,33.0,0.0,0.0,0.0,0.0,0.0,1764.0,551.0,616.0,551.0,65.0,0.0,230,262.0,121.0,229,15080.2223191,11227246.8015
48,201,342200,2,"Block Group 2, Census Tract 3422, Harris County, Texas",640.0,151.0,0.0,0.0,0.0,0.0,0.0,18.0,471.0,199.0,206.0,199.0,7.0,0.0,0,27.0,65.0,0,13229.2240179,8652788.6047
48,201,350500,1,"Block Group 1, Census Tract 3505, Harris County, Texas",1271.0,275.0,148.0,0.0,62.0,0.0,0.0,93.0,693.0,432.0,432.0,432.0,0.0,0.0,124,14.0,186.0,122,13994.5783079,7756035.39285
48,201,410100,2,"Block Group 2, Census Tract 4101, Harris County, Texas",1251.0,497.0,285.0,0.0,114.0,0.0,18.0,0.0,337.0,641.0,641.0,641.0,0.0,0.0,62,40.0,55.0,29,8723.11750523,3419082.94271
48,201,412200,1,"Block Group 1, Census Tract 4122, Harris County, Texas",454.0,340.0,0.0,0.0,15.0,0.0,0.0,59.0,40.0,180.0,216.0,180.0,36.0,0.0,80,0.0,41.0,80,15625.4386677,8541150.5747
48,201,413000,2,"Block Group 2, Census Tract 4130, Harris County, Texas",1817.0,1136.0,72.0,0.0,297.0,0.0,0.0,7.0,305.0,966.0,1143.0,966.0,177.0,91056.0,172,153.0,292.0,166,13733.9997998,5835064.10134
48,201,413100,1,"Block Group 1, Census Tract 4131, Harris County, Texas",1310.0,850.0,15.0,0.0,234.0,0.0,0.0,6.0,205.0,459.0,475.0,459.0,16.0,202386.0,341,116.0,103.0,340,13099.6728372,5578800.27434
48,201,413100,2,"Block Group 2, Census Tract 4131, Harris County, Texas",876.0,789.0,0.0,0.0,19.0,0.0,0.0,32.0,36.0,321.0,321.0,321.0,0.0,166103.0,188,13.0,105.0,188,19554.682009,5717414.66436
